,cy,yyyymmddhh,latns,lonew,mslp,vmax,rmax,ty,fyyyymmddhh,ftech,ftau,fverftime,flatns,flonew,e_alongtrack,e_crosstrack,e_totalerror
5580,9,2014-10-27 12:00:00,14.9,-83.0,1005,18.0056,74,TS,2014-10-22 12:00:00,OFCL,120,2014-10-27 12:00:00,18.5,-84.0,111.195,400.302,415.459
5581,9,2014-10-27 12:00:00,14.9,-83.0,1005,18.0056,74,TS,2014-10-27 12:00:00,OFCL,0,2014-10-27 12:00:00,14.6,-82.9,-11.1195,-33.3585,35.1629
5582,1,2015-05-09 12:00:00,32.5,-77.8,1001,25.7222,74,TS,2015-05-08 00:00:00,OFCL,36,2015-05-09 12:00:00,31.9,-78.0,-31.4507,-62.9013,70.3258
5583,1,2015-05-10 00:00:00,33.1,-78.3,1001,23.15,74,TS,2015-05-08 00:00:00,OFCL,48,2015-05-10 00:00:00,32.3,-78.6,-51.1497,-80.0603,95.005
5584,1,2015-05-09 06:00:00,32.2,-77.5,998,25.7222,92,TS,2015-05-08 06:00:00,OFCL,24,2015-05-09 06:00:00,31.9,-78.0,15.7253,-62.9013,64.8372
5585,1,2015-05-09 18:00:00,32.7,-78.0,1001,23.15,74,TS,2015-05-08 06:00:00,OFCL,36,2015-05-09 18:00:00,32.2,-78.2,-31.1346,-51.1497,59.8803
5586,1,2015-05-10 06:00:00,33.5,-78.6,1002,20.5778,74,TS,2015-05-08 06:00:00,OFCL,48,2015-05-10 06:00:00,32.8,-78.9,-54.7007,-64.6462,84.6835
5587,1,2015-05-09 12:00:00,32.5,-77.8,1001,25.7222,74,TS,2015-05-08 12:00:00,OFCL,24,2015-05-09 12:00:00,32.1,-77.8,-31.4507,-31.4507,44.478
5588,1,2015-05-10 00:00:00,33.1,-78.3,1001,23.15,74,TS,2015-05-08 12:00:00,OFCL,36,2015-05-10 00:00:00,32.6,-78.3,-44.478,-33.3585,55.5975
5589,1,2015-05-10 12:00:00,33.9,-78.8,1002,18.0056,74,TS,2015-05-08 12:00:00,OFCL,48,2015-05-10 12:00:00,33.2,-78.9,-78.2093,8.09062,78.6267
5590,1,2015-05-09 06:00:00,32.2,-77.5,998,25.7222,92,TS,2015-05-08 18:00:00,OFCL,12,2015-05-09 06:00:00,31.9,-77.6,-15.7253,-31.4507,35.1629
5591,1,2015-05-09 18:00:00,32.7,-78.0,1001,23.15,74,TS,2015-05-08 18:00:00,OFCL,24,2015-05-09 18:00:00,32.3,-77.9,-42.2541,-17.7912,45.8468
5592,1,2015-05-10 06:00:00,33.5,-78.6,1002,20.5778,74,TS,2015-05-08 18:00:00,OFCL,36,2015-05-10 06:00:00,33.0,-78.4,-59.6735,-4.97279,59.8803
5593,1,2015-05-09 12:00:00,32.5,-77.8,1001,25.7222,74,TS,2015-05-09 00:00:00,OFCL,12,2015-05-09 12:00:00,32.4,-77.6,-23.588,7.86267,24.8639
5594,1,2015-05-10 00:00:00,33.1,-78.3,1001,23.15,74,TS,2015-05-09 00:00:00,OFCL,24,2015-05-10 00:00:00,32.9,-78.1,-31.1346,4.4478,31.4507
5595,1,2015-05-10 12:00:00,33.9,-78.8,1002,18.0056,74,TS,2015-05-09 00:00:00,OFCL,36,2015-05-10 12:00:00,33.6,-78.7,-29.6656,18.8781,35.1629
5596,1,2015-05-09 06:00:00,32.2,-77.5,998,25.7222,92,TS,2015-05-09 06:00:00,OFCL,0,2015-05-09 06:00:00,32.2,-77.5,0.0,0.0,0.0
5597,1,2015-05-09 18:00:00,32.7,-78.0,1001,23.15,74,TS,2015-05-09 06:00:00,OFCL,12,2015-05-09 18:00:00,32.8,-77.9,2.2239,15.5673,15.7253
5598,1,2015-05-10 06:00:00,33.5,-78.6,1002,20.5778,74,TS,2015-05-09 06:00:00,OFCL,24,2015-05-10 06:00:00,33.5,-78.4,-9.94558,19.8912,22.239
5599,1,2015-05-09 12:00:00,32.5,-77.8,1001,25.7222,74,TS,2015-05-09 12:00:00,OFCL,0,2015-05-09 12:00:00,32.6,-77.8,7.86267,7.86267,11.1195
5600,1,2015-05-10 00:00:00,33.1,-78.3,1001,23.15,74,TS,2015-05-09 12:00:00,OFCL,12,2015-05-10 00:00:00,33.2,-78.2,2.2239,15.5673,15.7253
5601,1,2015-05-10 12:00:00,33.9,-78.8,1002,18.0056,74,TS,2015-05-09 12:00:00,OFCL,24,2015-05-10 12:00:00,33.9,-78.7,2.69687,10.7875,11.1195
5602,1,2015-05-09 18:00:00,32.7,-78.0,1001,23.15,74,TS,2015-05-09 18:00:00,OFCL,0,2015-05-09 18:00:00,32.7,-78.1,6.6717,-8.89559,11.1195
5603,1,2015-05-10 06:00:00,33.5,-78.6,1002,20.5778,74,TS,2015-05-09 18:00:00,OFCL,12,2015-05-10 06:00:00,33.4,-78.6,-9.94558,-4.97279,11.1195
5604,1,2015-05-10 00:00:00,33.1,-78.3,1001,23.15,74,TS,2015-05-10 00:00:00,OFCL,0,2015-05-10 00:00:00,33.0,-78.2,-15.5673,2.2239,15.7253
5605,1,2015-05-10 12:00:00,33.9,-78.8,1002,18.0056,74,TS,2015-05-10 00:00:00,OFCL,12,2015-05-10 12:00:00,33.8,-78.6,-5.39375,24.2719,24.8639
5606,1,2015-05-10 06:00:00,33.5,-78.6,1002,20.5778,74,TS,2015-05-10 06:00:00,OFCL,0,2015-05-10 06:00:00,33.6,-78.6,9.94558,4.97279,11.1195
5607,1,2015-05-10 12:00:00,33.9,-78.8,1002,18.0056,74,TS,2015-05-10 12:00:00,OFCL,0,2015-05-10 12:00:00,33.9,-78.9,-2.69687,-10.7875,11.1195
5608,2,2015-06-16 00:00:00,27.0,-94.3,1005,23.15,92,TS,2015-06-16 00:00:00,OFCL,0,2015-06-16 00:00:00,27.0,-94.0,-27.7559,18.504,33.3585
5609,2,2015-06-16 12:00:00,28.0,-96.0,997,25.7222,37,TS,2015-06-16 00:00:00,OFCL,12,2015-06-16 12:00:00,28.3,-95.8,-12.219,38.1845,40.0919
5610,2,2015-06-17 00:00:00,29.1,-96.9,998,20.5778,37,TS,2015-06-16 00:00:00,OFCL,24,2015-06-17 00:00:00,29.7,-97.3,73.1213,-32.9046,80.1838
5611,2,2015-06-16 06:00:00,27.6,-95.2,1001,23.15,92,TS,2015-06-16 06:00:00,OFCL,0,2015-06-16 06:00:00,27.6,-95.3,9.94558,-4.97279,11.1195
5612,2,2015-06-16 18:00:00,28.2,-96.7,997,25.7222,37,TS,2015-06-16 06:00:00,OFCL,12,2015-06-16 18:00:00,29.0,-96.8,89.2498,8.44255,89.6482
5613,2,2015-06-16 12:00:00,28.0,-96.0,997,25.7222,37,TS,2015-06-16 12:00:00,OFCL,0,2015-06-16 12:00:00,28.1,-96.0,3.05476,10.6917,11.1195
5614,2,2015-06-17 00:00:00,29.1,-96.9,998,20.5778,37,TS,2015-06-16 12:00:00,OFCL,12,2015-06-17 00:00:00,29.7,-97.1,69.4653,-10.9682,70.3258
5615,2,2015-06-16 18:00:00,28.2,-96.7,997,25.7222,37,TS,2015-06-16 18:00:00,OFCL,0,2015-06-16 18:00:00,28.2,-96.7,0.0,0.0,0.0
5616,2,2015-06-17 00:00:00,29.1,-96.9,998,20.5778,37,TS,2015-06-17 00:00:00,OFCL,0,2015-06-17 00:00:00,29.0,-96.9,-10.9682,-1.82803,11.1195
5617,3,2015-07-13 12:00:00,36.8,-69.4,1005,20.5778,55,TS,2015-07-13 12:00:00,OFCL,0,2015-07-13 12:00:00,36.8,-69.4,0.0,0.0,0.0
5618,3,2015-07-14 00:00:00,38.4,-65.7,1004,23.15,55,TS,2015-07-13 12:00:00,OFCL,12,2015-07-14 00:00:00,38.5,-66.8,-97.8291,-74.2558,122.819
5619,3,2015-07-14 12:00:00,40.7,-62.0,1004,23.15,83,TS,2015-07-13 12:00:00,OFCL,24,2015-07-14 12:00:00,41.0,-64.0,-168.281,-149.169,224.878
5620,3,2015-07-13 18:00:00,37.6,-67.5,1003,23.15,55,TS,2015-07-13 18:00:00,OFCL,0,2015-07-13 18:00:00,37.6,-67.5,0.0,0.0,0.0
5621,3,2015-07-14 06:00:00,39.4,-64.1,1004,23.15,74,TS,2015-07-13 18:00:00,OFCL,12,2015-07-14 06:00:00,39.9,-64.9,-46.3722,-94.095,104.901
5622,3,2015-07-14 18:00:00,42.0,-60.0,1004,20.5778,83,TS,2015-07-13 18:00:00,OFCL,24,2015-07-14 18:00:00,42.6,-62.0,-128.133,-193.624,232.182
5623,3,2015-07-14 00:00:00,38.4,-65.7,1004,23.15,55,TS,2015-07-14 00:00:00,OFCL,0,2015-07-14 00:00:00,38.4,-65.7,0.0,0.0,0.0
5624,3,2015-07-14 12:00:00,40.7,-62.0,1004,23.15,83,TS,2015-07-14 00:00:00,OFCL,12,2015-07-14 12:00:00,40.6,-62.7,-71.3215,-33.0969,78.6267
5625,3,2015-07-14 06:00:00,39.4,-64.1,1004,23.15,74,TS,2015-07-14 06:00:00,OFCL,0,2015-07-14 06:00:00,39.5,-64.2,-3.60172,-15.3073,15.7253
5626,3,2015-07-14 18:00:00,42.0,-60.0,1004,20.5778,83,TS,2015-07-14 06:00:00,OFCL,12,2015-07-14 18:00:00,41.9,-61.1,-101.083,-69.7616,122.819
5627,3,2015-07-14 12:00:00,40.7,-62.0,1004,23.15,83,TS,2015-07-14 12:00:00,OFCL,0,2015-07-14 12:00:00,40.7,-62.0,0.0,0.0,0.0
5628,3,2015-07-14 18:00:00,42.0,-60.0,1004,20.5778,83,TS,2015-07-14 18:00:00,OFCL,0,2015-07-14 18:00:00,41.8,-60.4,-48.406,-11.3896,49.7279
5629,4,2015-08-18 12:00:00,10.5,-35.9,1008,18.0056,74,TS,2015-08-18 12:00:00,OFCL,0,2015-08-18 12:00:00,10.5,-35.9,0.0,0.0,0.0
5630,4,2015-08-19 00:00:00,10.9,-38.4,1005,23.15,55,TS,2015-08-18 12:00:00,OFCL,12,2015-08-19 00:00:00,11.0,-37.9,-54.3624,16.1074,56.6985
5631,4,2015-08-19 12:00:00,11.2,-40.6,1002,23.15,46,TS,2015-08-18 12:00:00,OFCL,24,2015-08-19 12:00:00,11.3,-39.5,-112.521,49.2281,122.819
5632,4,2015-08-20 00:00:00,11.7,-42.5,1000,28.2944,37,TS,2015-08-18 12:00:00,OFCL,36,2015-08-20 00:00:00,11.6,-40.9,-176.638,23.9878,178.259
5633,4,2015-08-20 12:00:00,12.3,-44.4,995,33.4389,27,HU,2015-08-18 12:00:00,OFCL,48,2015-08-20 12:00:00,12.1,-41.9,-253.805,115.562,278.875
5634,4,2015-08-21 12:00:00,13.8,-47.8,960,56.5889,9,HU,2015-08-18 12:00:00,OFCL,72,2015-08-21 12:00:00,13.2,-44.2,-374.815,155.584,405.823
5635,4,2015-08-22 12:00:00,15.3,-51.4,985,38.5833,18,HU,2015-08-18 12:00:00,OFCL,96,2015-08-22 12:00:00,13.7,-47.8,-422.7,-114.974,438.057
5636,4,2015-08-23 12:00:00,15.7,-56.7,1002,23.15,27,TS,2015-08-18 12:00:00,OFCL,120,2015-08-23 12:00:00,14.0,-52.4,-464.505,-220.418,514.149
5637,4,2015-08-18 18:00:00,10.7,-37.1,1006,20.5778,64,TS,2015-08-18 18:00:00,OFCL,0,2015-08-18 18:00:00,10.8,-37.0,-9.29939,12.681,15.7253
5638,4,2015-08-19 06:00:00,11.0,-39.5,1003,23.15,46,TS,2015-08-18 18:00:00,OFCL,12,2015-08-19 06:00:00,11.2,-38.9,-61.6626,33.815,70.3258
5639,4,2015-08-19 18:00:00,11.5,-41.5,1001,25.7222,37,TS,2015-08-18 18:00:00,OFCL,24,2015-08-19 18:00:00,11.6,-40.4,-117.758,34.8914,122.819
5640,4,2015-08-20 06:00:00,11.9,-43.5,998,30.8667,27,TS,2015-08-18 18:00:00,OFCL,36,2015-08-20 06:00:00,12.0,-41.7,-178.384,91.4501,200.46
5641,4,2015-08-20 18:00:00,12.8,-45.3,990,38.5833,18,HU,2015-08-18 18:00:00,OFCL,48,2015-08-20 18:00:00,12.5,-43.0,-247.254,73.3859,257.915
5642,4,2015-08-21 18:00:00,14.3,-48.6,966,54.0167,9,HU,2015-08-18 18:00:00,OFCL,72,2015-08-21 18:00:00,13.4,-46.0,-303.34,39.7823,305.938
5643,4,2015-08-22 18:00:00,15.5,-52.7,990,33.4389,18,HU,2015-08-18 18:00:00,OFCL,96,2015-08-22 18:00:00,13.9,-49.7,-346.247,-151.803,378.063
5644,4,2015-08-23 18:00:00,15.6,-58.2,1004,20.5778,27,TS,2015-08-18 18:00:00,OFCL,120,2015-08-23 18:00:00,14.5,-54.6,-400.302,-122.314,418.572
5645,4,2015-08-19 00:00:00,10.9,-38.4,1005,23.15,55,TS,2015-08-19 00:00:00,OFCL,0,2015-08-19 00:00:00,11.1,-38.3,-9.0604,23.1544,24.8639
5646,4,2015-08-19 12:00:00,11.2,-40.6,1002,23.15,46,TS,2015-08-19 00:00:00,OFCL,12,2015-08-19 12:00:00,11.6,-40.2,-28.1303,56.2607,62.9013
5647,4,2015-08-20 00:00:00,11.7,-42.5,1000,28.2944,37,TS,2015-08-19 00:00:00,OFCL,24,2015-08-20 00:00:00,11.9,-41.7,-82.8671,39.2528,91.6937
5648,4,2015-08-20 12:00:00,12.3,-44.4,995,33.4389,27,HU,2015-08-19 00:00:00,OFCL,36,2015-08-20 12:00:00,12.3,-42.9,-145.803,81.0015,166.792
5649,4,2015-08-21 00:00:00,13.2,-46.2,981,43.7278,18,HU,2015-08-19 00:00:00,OFCL,48,2015-08-21 00:00:00,12.8,-44.1,-234.259,40.3446,237.708
5650,4,2015-08-22 00:00:00,14.7,-49.4,973,48.8722,9,HU,2015-08-19 00:00:00,OFCL,72,2015-08-22 00:00:00,13.5,-47.5,-242.624,-59.777,249.88
5651,4,2015-08-23 00:00:00,15.6,-54.0,999,28.2944,27,TS,2015-08-19 00:00:00,OFCL,96,2015-08-23 00:00:00,14.5,-51.5,-286.55,-100.633,303.707
5652,4,2015-08-24 00:00:00,15.6,-59.3,1007,20.5778,37,TS,2015-08-19 00:00:00,OFCL,120,2015-08-24 00:00:00,15.0,-56.5,-318.258,-9.94558,318.414
5653,4,2015-08-19 06:00:00,11.0,-39.5,1003,23.15,46,TS,2015-08-19 06:00:00,OFCL,0,2015-08-19 06:00:00,11.2,-39.6,14.9184,19.8912,24.8639
5654,4,2015-08-19 18:00:00,11.5,-41.5,1001,25.7222,37,TS,2015-08-19 06:00:00,OFCL,12,2015-08-19 18:00:00,11.7,-41.6,15.265,19.6264,24.8639
5655,4,2015-08-20 06:00:00,11.9,-43.5,998,30.8667,27,TS,2015-08-19 06:00:00,OFCL,24,2015-08-20 06:00:00,12.2,-43.2,-16.9352,44.0315,47.176
5656,4,2015-08-20 18:00:00,12.8,-45.3,990,38.5833,18,HU,2015-08-19 06:00:00,OFCL,36,2015-08-20 18:00:00,12.6,-44.6,-80.16,11.2901,80.9511
5657,4,2015-08-21 06:00:00,13.5,-47.0,973,48.8722,9,HU,2015-08-19 06:00:00,OFCL,48,2015-08-21 06:00:00,13.2,-46.3,-84.5935,-3.90431,84.6835
5658,4,2015-08-22 06:00:00,15.0,-50.3,980,43.7278,9,HU,2015-08-19 06:00:00,OFCL,72,2015-08-22 06:00:00,14.5,-50.0,-46.8117,-44.8612,64.8372
5659,4,2015-08-23 06:00:00,15.7,-55.3,1001,25.7222,27,TS,2015-08-19 06:00:00,OFCL,96,2015-08-23 06:00:00,15.5,-54.0,-144.553,-22.239,146.254
5660,4,2015-08-24 06:00:00,15.8,-60.4,1008,18.0056,37,TS,2015-08-19 06:00:00,OFCL,120,2015-08-24 06:00:00,16.5,-59.0,-155.673,77.8364,174.048
5661,4,2015-08-19 12:00:00,11.2,-40.6,1002,23.15,46,TS,2015-08-19 12:00:00,OFCL,0,2015-08-19 12:00:00,11.1,-40.7,7.03258,-14.0652,15.7253
5662,4,2015-08-20 00:00:00,11.7,-42.5,1000,28.2944,37,TS,2015-08-19 12:00:00,OFCL,12,2015-08-20 00:00:00,11.4,-42.6,4.36142,-34.8914,35.1629
5663,4,2015-08-20 12:00:00,12.3,-44.4,995,33.4389,27,HU,2015-08-19 12:00:00,OFCL,24,2015-08-20 12:00:00,11.9,-44.2,-41.0408,-28.0805,49.7279
5664,4,2015-08-21 00:00:00,13.2,-46.2,981,43.7278,18,HU,2015-08-19 12:00:00,OFCL,36,2015-08-21 00:00:00,12.4,-45.8,-72.8805,-67.6748,99.4558
5665,4,2015-08-21 12:00:00,13.8,-47.8,960,56.5889,9,HU,2015-08-19 12:00:00,OFCL,48,2015-08-21 12:00:00,13.1,-47.5,-69.5412,-48.3252,84.6835
5666,4,2015-08-22 12:00:00,15.3,-51.4,985,38.5833,18,HU,2015-08-19 12:00:00,OFCL,72,2015-08-22 12:00:00,14.4,-51.5,-4.227,-100.603,100.691
5667,4,2015-08-23 12:00:00,15.7,-56.7,1002,23.15,27,TS,2015-08-19 12:00:00,OFCL,96,2015-08-23 12:00:00,15.6,-56.2,-54.7347,-14.7932,56.6985
5668,4,2015-08-19 18:00:00,11.5,-41.5,1001,25.7222,37,TS,2015-08-19 18:00:00,OFCL,0,2015-08-19 18:00:00,11.4,-41.5,-2.18071,-10.9036,11.1195
5669,4,2015-08-20 06:00:00,11.9,-43.5,998,30.8667,27,TS,2015-08-19 18:00:00,OFCL,12,2015-08-20 06:00:00,12.1,-43.2,-21.4513,33.8704,40.0919
5670,4,2015-08-20 18:00:00,12.8,-45.3,990,38.5833,18,HU,2015-08-19 18:00:00,OFCL,24,2015-08-20 18:00:00,12.6,-44.8,-59.8377,2.25803,59.8803
5671,4,2015-08-21 06:00:00,13.5,-47.0,973,48.8722,9,HU,2015-08-19 18:00:00,OFCL,36,2015-08-21 06:00:00,13.1,-46.3,-88.4978,-14.3158,89.6482
5672,4,2015-08-21 18:00:00,14.3,-48.6,966,54.0167,9,HU,2015-08-19 18:00:00,OFCL,48,2015-08-21 18:00:00,13.8,-47.9,-94.483,-14.9184,95.6535
5673,4,2015-08-22 18:00:00,15.5,-52.7,990,33.4389,18,HU,2015-08-19 18:00:00,OFCL,72,2015-08-22 18:00:00,15.0,-51.8,-104.045,-47.7583,114.482
5674,4,2015-08-23 18:00:00,15.6,-58.2,1004,20.5778,27,TS,2015-08-19 18:00:00,OFCL,96,2015-08-23 18:00:00,16.0,-56.9,-144.553,44.478,151.241
5675,4,2015-08-20 00:00:00,11.7,-42.5,1000,28.2944,37,TS,2015-08-20 00:00:00,OFCL,0,2015-08-20 00:00:00,11.9,-42.3,-17.4457,26.1685,31.4507
5676,4,2015-08-20 12:00:00,12.3,-44.4,995,33.4389,27,HU,2015-08-20 00:00:00,OFCL,12,2015-08-20 12:00:00,12.6,-43.9,-32.4006,56.1611,64.8372
5677,4,2015-08-21 00:00:00,13.2,-46.2,981,43.7278,18,HU,2015-08-20 00:00:00,OFCL,24,2015-08-21 00:00:00,13.1,-45.4,-87.1964,20.823,89.6482
5678,4,2015-08-21 12:00:00,13.8,-47.8,960,56.5889,9,HU,2015-08-20 00:00:00,OFCL,36,2015-08-21 12:00:00,13.7,-47.0,-81.3278,37.7172,89.6482
5679,4,2015-08-22 00:00:00,14.7,-49.4,973,48.8722,9,HU,2015-08-20 00:00:00,OFCL,48,2015-08-22 00:00:00,14.4,-48.6,-94.9399,-3.51629,95.005
5680,4,2015-08-23 00:00:00,15.6,-54.0,999,28.2944,27,TS,2015-08-20 00:00:00,OFCL,72,2015-08-23 00:00:00,15.5,-53.0,-111.72,-2.55848,111.75
5681,4,2015-08-24 00:00:00,15.6,-59.3,1007,20.5778,37,TS,2015-08-20 00:00:00,OFCL,96,2015-08-24 00:00:00,16.0,-57.5,-188.966,79.5646,205.033
5682,4,2015-08-20 06:00:00,11.9,-43.5,998,30.8667,27,TS,2015-08-20 06:00:00,OFCL,0,2015-08-20 06:00:00,12.0,-43.3,-15.8062,19.1932,24.8639
5683,4,2015-08-20 18:00:00,12.8,-45.3,990,38.5833,18,HU,2015-08-20 06:00:00,OFCL,12,2015-08-20 18:00:00,12.6,-44.9,-49.6766,-2.25803,49.7279
5684,4,2015-08-21 06:00:00,13.5,-47.0,973,48.8722,9,HU,2015-08-20 06:00:00,OFCL,24,2015-08-21 06:00:00,13.5,-46.3,-72.8805,27.3302,77.8364
5685,4,2015-08-21 18:00:00,14.3,-48.6,966,54.0167,9,HU,2015-08-20 06:00:00,OFCL,36,2015-08-21 18:00:00,14.3,-47.8,-79.5646,39.7823,88.9559
5686,4,2015-08-22 06:00:00,15.0,-50.3,980,43.7278,9,HU,2015-08-20 06:00:00,OFCL,48,2015-08-22 06:00:00,15.0,-50.0,-32.1831,8.7772,33.3585
5687,4,2015-08-23 06:00:00,15.7,-55.3,1001,25.7222,27,TS,2015-08-20 06:00:00,OFCL,72,2015-08-23 06:00:00,15.5,-54.4,-100.075,-22.239,102.517
5688,4,2015-08-24 06:00:00,15.8,-60.4,1008,18.0056,37,TS,2015-08-20 06:00:00,OFCL,96,2015-08-24 06:00:00,16.3,-60.0,-44.478,55.5975,71.1995
5689,4,2015-08-20 12:00:00,12.3,-44.4,995,33.4389,27,HU,2015-08-20 12:00:00,OFCL,0,2015-08-20 12:00:00,12.3,-44.4,0.0,0.0,0.0
5690,4,2015-08-21 00:00:00,13.2,-46.2,981,43.7278,18,HU,2015-08-20 12:00:00,OFCL,12,2015-08-21 00:00:00,13.1,-46.0,-24.7273,-2.60288,24.8639
